,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-09-17 09:06:45.403807,,,,,,,,,
1,Simulation configuration ID,de84e431-c437-4865-9d02-42c06120e1ad,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Ring Overlay Topology with 17 agents,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 200 B,upper bound = 1000 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,3600000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,HIERARCHICAL,,,,,,,,,
0,,,0.0,49.0,aggregator_agent,332.0,market_agent,0.0,1.0,332.0,50.0
1,,,56.0,900546.0,aggregator_agent,322.0,market_agent,0.0,1.0,322.0,900547.0
2,,,112.0,1801050.0,aggregator_agent,296.0,market_agent,0.0,1.0,296.0,1801051.0
3,,,168.0,2701464.0,aggregator_agent,711.0,market_agent,0.0,1.0,536.0,2701465.0
4,,,168.0,2701464.0,aggregator_agent,711.0,market_agent,0.0,2.0,175.0,2701466.0
5,,,1.0,154.0,household_agent_10,565.0,aggregator_agent,0.0,3.0,536.0,157.0
6,,,1.0,154.0,household_agent_10,565.0,aggregator_agent,0.0,5.0,29.0,159.0
7,,,2.0,154.0,household_agent_5,887.0,aggregator_agent,0.0,1.0,536.0,155.0
8,,,2.0,154.0,household_agent_5,887.0,aggregator_agent,0.0,5.0,351.0,159.0
9,,,3.0,154.0,household_agent_12,615.0,aggregator_agent,0.0,1.0,536.0,155.0
10,,,3.0,154.0,household_agent_12,615.0,aggregator_agent,0.0,5.0,79.0,159.0
11,,,4.0,154.0,household_agent_6,958.0,aggregator_agent,0.0,2.0,536.0,156.0
12,,,4.0,154.0,household_agent_6,958.0,aggregator_agent,0.0,6.0,422.0,160.0
13,,,5.0,154.0,household_agent_1,964.0,aggregator_agent,0.0,4.0,536.0,158.0
14,,,5.0,154.0,household_agent_1,964.0,aggregator_agent,0.0,7.0,428.0,161.0
15,,,6.0,154.0,generation_agent_0,973.0,aggregator_agent,0.0,4.0,536.0,158.0
16,,,6.0,154.0,generation_agent_0,973.0,aggregator_agent,0.0,7.0,437.0,161.0
17,,,7.0,154.0,generation_agent_1,773.0,aggregator_agent,0.0,5.0,536.0,159.0
18,,,7.0,154.0,generation_agent_1,773.0,aggregator_agent,0.0,7.0,237.0,161.0
19,,,8.0,154.0,generation_agent_2,818.0,aggregator_agent,0.0,5.0,536.0,159.0
20,,,8.0,154.0,generation_agent_2,818.0,aggregator_agent,0.0,8.0,282.0,162.0
21,,,9.0,154.0,generation_agent_3,485.0,aggregator_agent,0.0,6.0,485.0,160.0
22,,,10.0,240.0,household_agent_10,480.0,aggregator_agent,0.0,3.0,480.0,243.0
23,,,11.0,240.0,household_agent_5,273.0,aggregator_agent,0.0,0.0,273.0,240.0
24,,,12.0,240.0,household_agent_12,796.0,aggregator_agent,0.0,1.0,536.0,241.0
25,,,12.0,240.0,household_agent_12,796.0,aggregator_agent,0.0,4.0,260.0,244.0
26,,,13.0,240.0,household_agent_6,303.0,aggregator_agent,0.0,1.0,303.0,241.0
27,,,14.0,240.0,household_agent_1,326.0,aggregator_agent,0.0,3.0,326.0,243.0
28,,,15.0,240.0,generation_agent_0,201.0,aggregator_agent,0.0,3.0,201.0,243.0
29,,,16.0,240.0,generation_agent_1,499.0,aggregator_agent,0.0,4.0,499.0,244.0
30,,,17.0,240.0,generation_agent_2,755.0,aggregator_agent,0.0,4.0,536.0,244.0
31,,,17.0,240.0,generation_agent_2,755.0,aggregator_agent,0.0,5.0,219.0,245.0
32,,,18.0,240.0,generation_agent_3,442.0,aggregator_agent,0.0,5.0,442.0,245.0
33,,,19.0,273.0,household_agent_10,658.0,aggregator_agent,0.0,3.0,536.0,276.0
34,,,19.0,273.0,household_agent_10,658.0,aggregator_agent,0.0,5.0,122.0,278.0
35,,,20.0,273.0,household_agent_5,612.0,aggregator_agent,0.0,1.0,536.0,274.0
36,,,20.0,273.0,household_agent_5,612.0,aggregator_agent,0.0,4.0,76.0,277.0
37,,,21.0,273.0,household_agent_12,708.0,aggregator_agent,0.0,1.0,536.0,274.0
38,,,21.0,273.0,household_agent_12,708.0,aggregator_agent,0.0,5.0,172.0,278.0
39,,,22.0,273.0,household_agent_6,837.0,aggregator_agent,0.0,2.0,536.0,275.0
40,,,22.0,273.0,household_agent_6,837.0,aggregator_agent,0.0,5.0,301.0,278.0
41,,,23.0,273.0,household_agent_1,630.0,aggregator_agent,0.0,4.0,536.0,277.0
42,,,23.0,273.0,household_agent_1,630.0,aggregator_agent,0.0,5.0,94.0,278.0
43,,,24.0,273.0,generation_agent_0,300.0,aggregator_agent,0.0,4.0,300.0,277.0
44,,,25.0,273.0,generation_agent_1,910.0,aggregator_agent,0.0,5.0,536.0,278.0
45,,,25.0,273.0,generation_agent_1,910.0,aggregator_agent,0.0,6.0,374.0,279.0
46,,,26.0,273.0,generation_agent_2,460.0,aggregator_agent,0.0,5.0,460.0,278.0
47,,,27.0,273.0,generation_agent_3,951.0,aggregator_agent,0.0,6.0,536.0,279.0
48,,,27.0,273.0,generation_agent_3,951.0,aggregator_agent,0.0,7.0,415.0,280.0
49,,,28.0,353.0,household_agent_10,644.0,aggregator_agent,0.0,3.0,536.0,356.0
50,,,28.0,353.0,household_agent_10,644.0,aggregator_agent,0.0,5.0,108.0,358.0
51,,,29.0,353.0,household_agent_5,555.0,aggregator_agent,0.0,1.0,536.0,354.0
52,,,29.0,353.0,household_agent_5,555.0,aggregator_agent,0.0,4.0,19.0,357.0
53,,,30.0,353.0,household_agent_12,424.0,aggregator_agent,0.0,1.0,424.0,354.0
54,,,31.0,353.0,household_agent_6,329.0,aggregator_agent,0.0,1.0,329.0,354.0
55,,,32.0,353.0,household_agent_1,819.0,aggregator_agent,0.0,4.0,536.0,357.0
56,,,32.0,353.0,household_agent_1,819.0,aggregator_agent,0.0,5.0,283.0,358.0
57,,,33.0,353.0,generation_agent_0,453.0,aggregator_agent,0.0,4.0,453.0,357.0
58,,,34.0,353.0,generation_agent_1,507.0,aggregator_agent,0.0,4.0,507.0,357.0
59,,,35.0,353.0,generation_agent_2,672.0,aggregator_agent,0.0,5.0,536.0,358.0
60,,,35.0,353.0,generation_agent_2,672.0,aggregator_agent,0.0,6.0,136.0,359.0
61,,,36.0,353.0,generation_agent_3,342.0,aggregator_agent,0.0,5.0,342.0,358.0
62,,,37.0,383.0,household_agent_10,739.0,aggregator_agent,0.0,3.0,536.0,386.0
63,,,37.0,383.0,household_agent_10,739.0,aggregator_agent,0.0,5.0,203.0,388.0
64,,,38.0,383.0,household_agent_5,326.0,aggregator_agent,0.0,1.0,326.0,384.0
65,,,39.0,383.0,household_agent_12,839.0,aggregator_agent,0.0,1.0,536.0,384.0
66,,,39.0,383.0,household_agent_12,839.0,aggregator_agent,0.0,5.0,303.0,388.0
67,,,40.0,383.0,household_agent_6,672.0,aggregator_agent,0.0,2.0,536.0,385.0
68,,,40.0,383.0,household_agent_6,672.0,aggregator_agent,0.0,5.0,136.0,388.0
69,,,41.0,383.0,household_agent_1,803.0,aggregator_agent,0.0,4.0,536.0,387.0
70,,,41.0,383.0,household_agent_1,803.0,aggregator_agent,0.0,6.0,267.0,389.0
71,,,42.0,383.0,generation_agent_0,789.0,aggregator_agent,0.0,4.0,536.0,387.0
72,,,42.0,383.0,generation_agent_0,789.0,aggregator_agent,0.0,6.0,253.0,389.0
73,,,43.0,383.0,generation_agent_1,752.0,aggregator_agent,0.0,5.0,536.0,388.0
74,,,43.0,383.0,generation_agent_1,752.0,aggregator_agent,0.0,6.0,216.0,389.0
75,,,44.0,383.0,generation_agent_2,370.0,aggregator_agent,0.0,5.0,370.0,388.0
76,,,45.0,383.0,generation_agent_3,820.0,aggregator_agent,0.0,6.0,536.0,389.0
77,,,45.0,383.0,generation_agent_3,820.0,aggregator_agent,0.0,7.0,284.0,390.0
78,,,46.0,466.0,household_agent_10,498.0,aggregator_agent,0.0,3.0,498.0,469.0
79,,,47.0,466.0,household_agent_5,795.0,aggregator_agent,0.0,1.0,536.0,467.0
80,,,47.0,466.0,household_agent_5,795.0,aggregator_agent,0.0,4.0,259.0,470.0
81,,,48.0,466.0,household_agent_12,574.0,aggregator_agent,0.0,1.0,536.0,467.0
82,,,48.0,466.0,household_agent_12,574.0,aggregator_agent,0.0,4.0,38.0,470.0
83,,,49.0,466.0,household_agent_6,524.0,aggregator_agent,0.0,2.0,524.0,468.0
84,,,50.0,466.0,household_agent_1,839.0,aggregator_agent,0.0,4.0,536.0,470.0
85,,,50.0,466.0,household_agent_1,839.0,aggregator_agent,0.0,5.0,303.0,471.0
86,,,51.0,466.0,generation_agent_0,292.0,aggregator_agent,0.0,4.0,292.0,470.0
87,,,52.0,466.0,generation_agent_1,735.0,aggregator_agent,0.0,5.0,536.0,471.0
88,,,52.0,466.0,generation_agent_1,735.0,aggregator_agent,0.0,6.0,199.0,472.0
89,,,53.0,466.0,generation_agent_2,382.0,aggregator_agent,0.0,5.0,382.0,471.0
90,,,54.0,466.0,generation_agent_3,425.0,aggregator_agent,0.0,5.0,425.0,471.0
91,,,55.0,546.0,market_agent,376.0,aggregator_agent,0.0,1.0,376.0,547.0
92,,,57.0,900620.0,household_agent_10,597.0,aggregator_agent,0.0,3.0,536.0,900623.0
93,,,57.0,900620.0,household_agent_10,597.0,aggregator_agent,0.0,5.0,61.0,900625.0
94,,,58.0,900620.0,household_agent_5,621.0,aggregator_agent,0.0,1.0,536.0,900621.0
95,,,58.0,900620.0,household_agent_5,621.0,aggregator_agent,0.0,4.0,85.0,900624.0
96,,,59.0,900620.0,household_agent_12,429.0,aggregator_agent,0.0,1.0,429.0,900621.0
97,,,60.0,900620.0,household_agent_6,906.0,aggregator_agent,0.0,2.0,536.0,900622.0
98,,,60.0,900620.0,household_agent_6,906.0,aggregator_agent,0.0,5.0,370.0,900625.0
99,,,61.0,900620.0,household_agent_1,634.0,aggregator_agent,0.0,4.0,536.0,900624.0
100,,,61.0,900620.0,household_agent_1,634.0,aggregator_agent,0.0,5.0,98.0,900625.0
101,,,62.0,900620.0,generation_agent_0,200.0,aggregator_agent,0.0,4.0,200.0,900624.0
102,,,63.0,900620.0,generation_agent_1,629.0,aggregator_agent,0.0,4.0,536.0,900624.0
103,,,63.0,900620.0,generation_agent_1,629.0,aggregator_agent,0.0,5.0,93.0,900625.0
104,,,64.0,900620.0,generation_agent_2,851.0,aggregator_agent,0.0,5.0,536.0,900625.0
105,,,64.0,900620.0,generation_agent_2,851.0,aggregator_agent,0.0,6.0,315.0,900626.0
106,,,65.0,900620.0,generation_agent_3,652.0,aggregator_agent,0.0,5.0,536.0,900625.0
107,,,65.0,900620.0,generation_agent_3,652.0,aggregator_agent,0.0,6.0,116.0,900626.0
108,,,66.0,900669.0,household_agent_10,261.0,aggregator_agent,0.0,2.0,261.0,900671.0
109,,,67.0,900669.0,household_agent_5,693.0,aggregator_agent,0.0,1.0,536.0,900670.0
