,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-09-17 22:07:35.059362,,,,,,,,,
1,Simulation configuration ID,038acf19-2873-45f1-80e7-26f2d8ff2de5,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Small World Overlay Topology with 25 agents and p = 0.5,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,3600000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,12.0,15.0,household_agent_0,39.0,household_agent_1,0.0,1.0,39.0,16.0
1,,,13.0,15.0,household_agent_2,14.0,household_agent_1,0.0,1.0,14.0,16.0
2,,,14.0,15.0,household_agent_12,45.0,household_agent_1,0.0,1.0,45.0,16.0
3,,,100000.0,205.0,household_agent_1,39.0,household_agent_0,16.0,0.0,39.0,205.0
4,,,100200.0,311.0,household_agent_1,14.0,household_agent_2,16.0,0.0,14.0,311.0
5,,,101200.0,364.0,household_agent_1,45.0,household_agent_12,16.0,0.0,45.0,364.0
