,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-09-18 00:25:24.814151,,,,,,,,,
1,Simulation configuration ID,9ef62f5c-5797-4734-83d6-f7047ccc91c9,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Star Overlay Topology with 25 agents,,,,,,,,,
4,Agent communication pattern,VoltageRegulation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 200 B,upper bound = 1000 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,HIERARCHICAL,,,,,,,,,
0,,,0.0,1.0,substation_agent_0,691.0,pdc_agent_0,0.0,1.0,536.0,2.0
1,,,0.0,1.0,substation_agent_0,691.0,pdc_agent_0,0.0,1.0,155.0,2.0
2,,,1.0,1.0,substation_agent_0,325.0,pdc_agent_1,0.0,1.0,325.0,2.0
3,,,2.0,1.0,substation_agent_0,298.0,pdc_agent_2,0.0,1.0,298.0,2.0
4,,,102201.0,7287.0,pdc_agent_2,298.0,substation_agent_0,2.0,1.0,298.0,7288.0
5,,,102202.0,26137.0,pdc_agent_0,691.0,substation_agent_0,2.0,1.0,536.0,26138.0
6,,,102202.0,26137.0,pdc_agent_0,691.0,substation_agent_0,2.0,1.0,155.0,26138.0
7,,,102203.0,15659.0,pdc_agent_1,325.0,substation_agent_0,2.0,1.0,325.0,15660.0
