,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-09-17 08:15:25.230145,,,,,,,,,
1,Simulation configuration ID,2f07c467-20e2-40dd-beed-29e3b6d1b718,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Ring Overlay Topology with 17 agents,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 50 B,upper bound = 200 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,3600000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,1.0,70.0,generation_agent_2,99.0,generation_agent_3,0.0,1.0,117.0,51.0
1,,,2.0,70.0,generation_agent_2,83.0,generation_agent_3,0.0,0.0,182.0,50.0
2,,,4.0,70.0,generation_agent_2,177.0,generation_agent_3,0.0,1.0,177.0,71.0
3,,,101500.0,20715.0,generation_agent_3,177.0,generation_agent_2,71.0,1.0,177.0,20716.0
