,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-09-17 17:47:36.567704,,,,,,,,,
1,Simulation configuration ID,e4a9f00b-08f4-4717-a572-363816449149,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Small World Overlay Topology with 25 agents and p = 0.5,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 50 B,upper bound = 200 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,3600000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,12.0,22.0,household_agent_1,111.0,household_agent_2,0.0,1.0,111.0,23.0
1,,,13.0,22.0,household_agent_3,116.0,household_agent_2,0.0,1.0,116.0,23.0
2,,,14.0,22.0,generation_agent_1,95.0,household_agent_2,0.0,1.0,95.0,23.0
3,,,100100.0,607.0,household_agent_2,111.0,household_agent_1,23.0,0.0,111.0,607.0
4,,,100300.0,896.0,household_agent_2,116.0,household_agent_3,23.0,0.0,116.0,896.0
5,,,101400.0,766.0,household_agent_2,95.0,generation_agent_1,23.0,0.0,95.0,766.0
