,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-09-17 19:12:58.925438,,,,,,,,,
1,Simulation configuration ID,bc9364aa-e4c8-4201-a5c2-4885b0b1b9e0,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Ring Overlay Topology with 25 agents,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 200 B,upper bound = 1000 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,3600000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,96.0,household_agent_8,377.0,household_agent_9,0.0,0.0,377.0,96.0
1,,,1.0,96.0,household_agent_10,849.0,household_agent_9,0.0,1.0,536.0,97.0
2,,,1.0,96.0,household_agent_10,849.0,household_agent_9,0.0,2.0,313.0,98.0
3,,,100800.0,159.0,household_agent_9,377.0,household_agent_8,96.0,0.0,377.0,159.0
4,,,101000.0,161.0,household_agent_9,849.0,household_agent_10,97.0,1.0,536.0,162.0
5,,,101000.0,161.0,household_agent_9,849.0,household_agent_10,97.0,1.0,313.0,162.0
6,,,101001.0,162.0,household_agent_9,849.0,household_agent_10,98.0,1.0,536.0,163.0
7,,,101001.0,162.0,household_agent_9,849.0,household_agent_10,98.0,2.0,313.0,164.0
