,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-09-18 01:00:13.647933,,,,,,,,,
1,Simulation configuration ID,da0a3d9e-6bce-4dc0-918e-234fb38aa90d,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Star Overlay Topology with 25 agents,,,,,,,,,
4,Agent communication pattern,VoltageRegulation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,HIERARCHICAL,,,,,,,,,
0,,,0.0,67.0,substation_agent_0,30.0,pdc_agent_0,0.0,0.0,30.0,67.0
1,,,1.0,67.0,substation_agent_0,37.0,pdc_agent_1,0.0,0.0,37.0,67.0
2,,,2.0,67.0,substation_agent_0,31.0,pdc_agent_2,0.0,0.0,31.0,67.0
