,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-09-17 23:15:03.856875,,,,,,,,,
1,Simulation configuration ID,dda281e3-a6b5-4ac6-ad3d-b78feccd6978,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Ring Overlay Topology with 25 agents,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 200 B,upper bound = 1000 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,3600000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,4.0,100.0,generation_agent_2,924.0,generation_agent_3,0.0,2.0,536.0,102.0
1,,,4.0,100.0,generation_agent_2,924.0,generation_agent_3,0.0,3.0,388.0,103.0
2,,,101500.0,77236.0,generation_agent_3,924.0,generation_agent_2,102.0,2.0,536.0,77238.0
3,,,101500.0,77236.0,generation_agent_3,924.0,generation_agent_2,102.0,3.0,388.0,77239.0
4,,,101501.0,77237.0,generation_agent_3,924.0,generation_agent_2,103.0,3.0,536.0,77240.0
5,,,101501.0,77237.0,generation_agent_3,924.0,generation_agent_2,103.0,5.0,388.0,77242.0
