,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-09-18 00:14:36.362589,,,,,,,,,
1,Simulation configuration ID,575aaa0a-28c9-4eb0-aeb4-adc0c4c647ef,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Star Overlay Topology with 25 agents,,,,,,,,,
4,Agent communication pattern,VoltageRegulation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,HIERARCHICAL,,,,,,,,,
0,,,0.0,2.0,substation_agent_0,22.0,pdc_agent_0,0.0,0.0,22.0,2.0
1,,,1.0,2.0,substation_agent_0,15.0,pdc_agent_1,0.0,0.0,15.0,2.0
2,,,2.0,2.0,substation_agent_0,26.0,pdc_agent_2,0.0,0.0,26.0,2.0
3,,,102200.0,563.0,pdc_agent_0,22.0,substation_agent_0,2.0,0.0,22.0,563.0
4,,,102201.0,933.0,pdc_agent_1,15.0,substation_agent_0,2.0,0.0,15.0,933.0
5,,,102202.0,743.0,pdc_agent_2,26.0,substation_agent_0,2.0,0.0,26.0,743.0
