,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-09-17 21:15:28.448739,,,,,,,,,
1,Simulation configuration ID,9e220cf6-4bf8-4c09-ae25-b57712606ea8,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Small World Overlay Topology with 25 agents and p = 0.5,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 200 B,upper bound = 1000 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,3600000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,85.0,household_agent_7,595.0,generation_agent_2,0.0,2.0,536.0,87.0
1,,,0.0,85.0,household_agent_7,595.0,generation_agent_2,0.0,3.0,59.0,88.0
2,,,1.0,85.0,generation_agent_1,949.0,generation_agent_2,0.0,1.0,536.0,86.0
3,,,1.0,85.0,generation_agent_1,949.0,generation_agent_2,0.0,2.0,413.0,87.0
4,,,2.0,85.0,generation_agent_3,498.0,generation_agent_2,0.0,3.0,498.0,88.0
5,,,3.0,85.0,household_agent_11,388.0,generation_agent_2,0.0,3.0,388.0,88.0
6,,,100700.0,11786.0,generation_agent_2,595.0,household_agent_7,87.0,2.0,536.0,11788.0
7,,,100700.0,11786.0,generation_agent_2,595.0,household_agent_7,87.0,2.0,59.0,11788.0
8,,,100701.0,11787.0,generation_agent_2,595.0,household_agent_7,88.0,3.0,536.0,11790.0
9,,,100701.0,11787.0,generation_agent_2,595.0,household_agent_7,88.0,3.0,59.0,11790.0
10,,,101100.0,20007.0,generation_agent_2,388.0,household_agent_11,88.0,1.0,388.0,20008.0
11,,,101400.0,22422.0,generation_agent_2,949.0,generation_agent_1,86.0,1.0,536.0,22423.0
12,,,101400.0,22422.0,generation_agent_2,949.0,generation_agent_1,86.0,1.0,413.0,22423.0
13,,,101401.0,22423.0,generation_agent_2,949.0,generation_agent_1,87.0,1.0,536.0,22424.0
14,,,101401.0,22423.0,generation_agent_2,949.0,generation_agent_1,87.0,2.0,413.0,22425.0
15,,,101600.0,1854.0,generation_agent_2,498.0,generation_agent_3,88.0,2.0,498.0,1856.0
