,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-09-17 15:08:49.467304,,,,,,,,,
1,Simulation configuration ID,8bf208c2-288b-4b38-a2f0-9618d377dbfb,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Small World Overlay Topology with 25 agents and p = 0.5,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 50 B,upper bound = 200 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,3600000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,88.0,household_agent_3,139.0,household_agent_4,0.0,0.0,139.0,88.0
1,,,1.0,88.0,household_agent_5,167.0,household_agent_4,0.0,1.0,167.0,89.0
2,,,100300.0,186.0,household_agent_4,139.0,household_agent_3,88.0,0.0,139.0,186.0
3,,,100500.0,123.0,household_agent_4,167.0,household_agent_5,89.0,1.0,167.0,124.0
