,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-09-17 11:25:41.458168,,,,,,,,,
1,Simulation configuration ID,a269b261-e70a-4c5a-a3af-b3703d69b933,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Small World Overlay Topology with 22 agents and p = 0.5,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 50 B,upper bound = 200 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,3600000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,10.0,household_agent_0,108.0,household_agent_2,0.0,0.0,108.0,10.0
1,,,1.0,10.0,household_agent_5,123.0,household_agent_2,0.0,0.0,123.0,10.0
2,,,100000.0,45509.0,household_agent_2,108.0,household_agent_0,10.0,0.0,108.0,45509.0
3,,,100500.0,189251.0,household_agent_2,123.0,household_agent_5,10.0,0.0,123.0,189251.0
