,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-09-17 06:46:17.496688,,,,,,,,,
1,Simulation configuration ID,1c5da995-e683-47ed-abcb-5c7d9bb9a18a,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Ring Overlay Topology with 25 agents,,,,,,,,,
4,Agent communication pattern,FaultDetectionAndLocation,,,,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,75.0,household_agent_8,19.0,household_agent_9,0.0,0.0,19.0,75.0
1,,,1.0,75.0,household_agent_10,17.0,household_agent_9,0.0,0.0,17.0,75.0
2,,,100800.0,25540.0,household_agent_9,19.0,household_agent_8,75.0,0.0,19.0,25540.0
3,,,101000.0,3850.0,household_agent_9,17.0,household_agent_10,75.0,0.0,17.0,3850.0
