,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-09-17 21:36:10.764745,,,,,,,,,
1,Simulation configuration ID,5fa4f3df-a95b-462a-a3fc-85daa5de148e,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Ring Overlay Topology with 25 agents,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 50 B,upper bound = 200 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,3600000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,8.0,30.0,household_agent_3,194.0,household_agent_4,0.0,1.0,194.0,31.0
1,,,9.0,30.0,household_agent_5,145.0,household_agent_4,0.0,1.0,145.0,31.0
2,,,100300.0,110.0,household_agent_4,194.0,household_agent_3,31.0,0.0,194.0,110.0
3,,,100500.0,58.0,household_agent_4,145.0,household_agent_5,31.0,0.0,145.0,58.0
