,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-09-17 12:30:02.090243,,,,,,,,,
1,Simulation configuration ID,2c6b6310-de3e-4b56-9d48-e0e0c585b58d,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Small World Overlay Topology with 25 agents and p = 0.5,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,3600000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,8.0,18.0,household_agent_11,44.0,household_agent_12,0.0,1.0,44.0,19.0
1,,,9.0,18.0,generation_agent_0,20.0,household_agent_12,0.0,1.0,20.0,19.0
2,,,101100.0,25695.0,household_agent_12,44.0,household_agent_11,19.0,0.0,44.0,25695.0
3,,,101300.0,25629.0,household_agent_12,20.0,generation_agent_0,19.0,0.0,20.0,25629.0
