,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-09-17 09:04:39.362492,,,,,,,,,
1,Simulation configuration ID,a10460bd-da5d-4e6f-b6ec-891fc41d4c4a,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Small World Overlay Topology with 17 agents and p = 0.5,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 200 B,upper bound = 1000 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,3600000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,42.0,household_agent_2,489.0,generation_agent_2,0.0,2.0,489.0,44.0
1,,,1.0,42.0,generation_agent_1,949.0,generation_agent_2,0.0,1.0,536.0,43.0
2,,,1.0,42.0,generation_agent_1,949.0,generation_agent_2,0.0,2.0,413.0,44.0
3,,,2.0,42.0,generation_agent_3,923.0,generation_agent_2,0.0,3.0,536.0,45.0
4,,,2.0,42.0,generation_agent_3,923.0,generation_agent_2,0.0,4.0,387.0,46.0
5,,,100200.0,1154.0,generation_agent_2,489.0,household_agent_2,44.0,2.0,489.0,1156.0
6,,,101400.0,23619.0,generation_agent_2,949.0,generation_agent_1,43.0,1.0,536.0,23620.0
7,,,101400.0,23619.0,generation_agent_2,949.0,generation_agent_1,43.0,1.0,413.0,23620.0
8,,,101401.0,23620.0,generation_agent_2,949.0,generation_agent_1,44.0,1.0,536.0,23621.0
9,,,101401.0,23620.0,generation_agent_2,949.0,generation_agent_1,44.0,2.0,413.0,23622.0
10,,,101600.0,10898.0,generation_agent_2,923.0,generation_agent_3,45.0,2.0,536.0,10900.0
11,,,101600.0,10898.0,generation_agent_2,923.0,generation_agent_3,45.0,3.0,387.0,10901.0
12,,,101601.0,10899.0,generation_agent_2,923.0,generation_agent_3,46.0,3.0,536.0,10902.0
13,,,101601.0,10899.0,generation_agent_2,923.0,generation_agent_3,46.0,5.0,387.0,10904.0
