,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-09-17 19:26:44.505074,,,,,,,,,
1,Simulation configuration ID,1a28f40b-024c-4bcb-91c0-05acadb3ea73,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Complete Overlay Topology with 25 agents,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,3600000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,64.0,77.0,household_agent_0,30.0,household_agent_2,0.0,5.0,30.0,82.0
1,,,65.0,77.0,household_agent_1,50.0,household_agent_2,0.0,6.0,50.0,83.0
2,,,66.0,77.0,household_agent_3,16.0,household_agent_2,0.0,6.0,16.0,83.0
3,,,67.0,77.0,household_agent_4,44.0,household_agent_2,0.0,6.0,44.0,83.0
4,,,68.0,77.0,household_agent_5,41.0,household_agent_2,0.0,5.0,41.0,82.0
5,,,69.0,77.0,household_agent_6,42.0,household_agent_2,0.0,5.0,42.0,82.0
6,,,70.0,77.0,household_agent_7,46.0,household_agent_2,0.0,6.0,46.0,83.0
7,,,71.0,77.0,household_agent_8,48.0,household_agent_2,0.0,6.0,48.0,83.0
8,,,72.0,77.0,household_agent_9,49.0,household_agent_2,0.0,6.0,49.0,83.0
9,,,73.0,77.0,household_agent_10,13.0,household_agent_2,0.0,6.0,13.0,83.0
10,,,74.0,77.0,household_agent_11,40.0,household_agent_2,0.0,6.0,40.0,83.0
11,,,75.0,77.0,household_agent_12,49.0,household_agent_2,0.0,6.0,49.0,83.0
12,,,76.0,77.0,generation_agent_0,29.0,household_agent_2,0.0,6.0,29.0,83.0
13,,,77.0,77.0,generation_agent_1,47.0,household_agent_2,0.0,6.0,47.0,83.0
14,,,78.0,77.0,generation_agent_2,21.0,household_agent_2,0.0,6.0,21.0,83.0
15,,,79.0,77.0,generation_agent_3,22.0,household_agent_2,0.0,6.0,22.0,83.0
16,,,100000.0,131.0,household_agent_2,30.0,household_agent_0,82.0,0.0,30.0,131.0
17,,,100100.0,111.0,household_agent_2,50.0,household_agent_1,83.0,0.0,50.0,111.0
18,,,100300.0,110.0,household_agent_2,16.0,household_agent_3,83.0,0.0,16.0,110.0
19,,,100400.0,181.0,household_agent_2,44.0,household_agent_4,83.0,0.0,44.0,181.0
20,,,100500.0,101.0,household_agent_2,41.0,household_agent_5,82.0,0.0,41.0,101.0
21,,,100600.0,182.0,household_agent_2,42.0,household_agent_6,82.0,0.0,42.0,182.0
22,,,100700.0,103.0,household_agent_2,46.0,household_agent_7,83.0,0.0,46.0,103.0
23,,,100800.0,103.0,household_agent_2,48.0,household_agent_8,83.0,0.0,48.0,103.0
24,,,100900.0,181.0,household_agent_2,49.0,household_agent_9,83.0,0.0,49.0,181.0
25,,,101000.0,183.0,household_agent_2,13.0,household_agent_10,83.0,0.0,13.0,183.0
26,,,101100.0,106.0,household_agent_2,40.0,household_agent_11,83.0,0.0,40.0,106.0
27,,,101200.0,145.0,household_agent_2,49.0,household_agent_12,83.0,0.0,49.0,145.0
28,,,101300.0,93.0,household_agent_2,29.0,generation_agent_0,83.0,0.0,29.0,93.0
29,,,101400.0,88.0,household_agent_2,47.0,generation_agent_1,83.0,0.0,47.0,88.0
30,,,101500.0,144.0,household_agent_2,21.0,generation_agent_2,83.0,0.0,21.0,144.0
31,,,101600.0,118.0,household_agent_2,22.0,generation_agent_3,83.0,0.0,22.0,118.0
