,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-09-17 15:13:58.200114,,,,,,,,,
1,Simulation configuration ID,cece7fe4-55e8-46fb-a6fc-13da421bcbb2,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Ring Overlay Topology with 25 agents,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 50 B,upper bound = 200 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,3600000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,HIERARCHICAL,,,,,,,,,
0,,,0.0,20.0,aggregator_agent,150.0,market_agent,0.0,0.0,150.0,20.0
1,,,104.0,1800425.0,aggregator_agent,92.0,market_agent,0.0,0.0,92.0,1800425.0
2,,,1.0,109.0,household_agent_0,141.0,aggregator_agent,0.0,1.0,141.0,110.0
3,,,2.0,109.0,household_agent_1,200.0,aggregator_agent,0.0,2.0,200.0,111.0
4,,,3.0,109.0,household_agent_2,106.0,aggregator_agent,0.0,0.0,106.0,109.0
5,,,4.0,109.0,household_agent_3,160.0,aggregator_agent,0.0,2.0,160.0,111.0
6,,,5.0,109.0,household_agent_4,157.0,aggregator_agent,0.0,2.0,157.0,111.0
7,,,6.0,109.0,household_agent_5,78.0,aggregator_agent,0.0,1.0,78.0,110.0
8,,,7.0,109.0,household_agent_6,121.0,aggregator_agent,0.0,1.0,121.0,110.0
9,,,8.0,109.0,household_agent_7,50.0,aggregator_agent,0.0,2.0,50.0,111.0
10,,,9.0,109.0,household_agent_8,111.0,aggregator_agent,0.0,2.0,111.0,111.0
11,,,10.0,109.0,household_agent_9,159.0,aggregator_agent,0.0,3.0,159.0,112.0
