,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-09-17 11:00:43.408690,,,,,,,,,
1,Simulation configuration ID,3ab6c28f-9f5b-49cf-a569-b9a64e114484,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Small World Overlay Topology with 22 agents and p = 0.5,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 200 B,upper bound = 1000 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,3600000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,HIERARCHICAL,,,,,,,,,
0,,,0.0,7.0,aggregator_agent,827.0,market_agent,0.0,1.0,536.0,8.0
1,,,0.0,7.0,aggregator_agent,827.0,market_agent,0.0,2.0,291.0,9.0
2,,,86.0,900546.0,aggregator_agent,387.0,market_agent,0.0,1.0,387.0,900547.0
3,,,172.0,1800867.0,aggregator_agent,370.0,market_agent,0.0,1.0,370.0,1800868.0
4,,,258.0,2701253.0,aggregator_agent,399.0,market_agent,0.0,1.0,399.0,2701254.0
5,,,1.0,133.0,household_agent_6,394.0,aggregator_agent,0.0,1.0,394.0,134.0
6,,,2.0,133.0,household_agent_12,461.0,aggregator_agent,0.0,1.0,461.0,134.0
7,,,3.0,133.0,household_agent_2,613.0,aggregator_agent,0.0,2.0,536.0,135.0
8,,,3.0,133.0,household_agent_2,613.0,aggregator_agent,0.0,6.0,77.0,139.0
9,,,4.0,133.0,household_agent_0,354.0,aggregator_agent,0.0,3.0,354.0,136.0
10,,,5.0,133.0,household_agent_5,267.0,aggregator_agent,0.0,2.0,267.0,135.0
11,,,6.0,133.0,household_agent_11,935.0,aggregator_agent,0.0,4.0,536.0,137.0
12,,,6.0,133.0,household_agent_11,935.0,aggregator_agent,0.0,8.0,399.0,141.0
13,,,7.0,133.0,household_agent_8,864.0,aggregator_agent,0.0,4.0,536.0,137.0
14,,,7.0,133.0,household_agent_8,864.0,aggregator_agent,0.0,8.0,328.0,141.0
15,,,8.0,133.0,household_agent_4,997.0,aggregator_agent,0.0,5.0,536.0,138.0
