,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-09-17 13:13:03.576876,,,,,,,,,
1,Simulation configuration ID,0ccb126b-92dc-471b-be80-140951a25c6b,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Ring Overlay Topology with 25 agents,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 50 B,upper bound = 200 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,3600000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,8.0,15.0,generation_agent_0,195.0,generation_agent_1,0.0,1.0,195.0,16.0
1,,,9.0,15.0,generation_agent_2,199.0,generation_agent_1,0.0,1.0,199.0,16.0
2,,,101300.0,100.0,generation_agent_1,195.0,generation_agent_0,16.0,0.0,195.0,100.0
3,,,101500.0,55.0,generation_agent_1,199.0,generation_agent_2,16.0,0.0,199.0,55.0
