,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-09-17 18:45:50.465114,,,,,,,,,
1,Simulation configuration ID,ad492970-ab18-4e07-b1c7-36eb885ab04b,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Small World Overlay Topology with 25 agents and p = 0.5,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 200 B,upper bound = 1000 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,3600000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,21.0,household_agent_11,902.0,household_agent_12,0.0,2.0,536.0,23.0
1,,,0.0,21.0,household_agent_11,902.0,household_agent_12,0.0,3.0,366.0,24.0
2,,,1.0,21.0,generation_agent_0,442.0,household_agent_12,0.0,2.0,442.0,23.0
3,,,101100.0,245569.0,household_agent_12,902.0,household_agent_11,23.0,2.0,536.0,245571.0
4,,,101100.0,245569.0,household_agent_12,902.0,household_agent_11,23.0,3.0,366.0,245572.0
5,,,101101.0,245570.0,household_agent_12,902.0,household_agent_11,24.0,3.0,536.0,245573.0
6,,,101101.0,245570.0,household_agent_12,902.0,household_agent_11,24.0,5.0,366.0,245575.0
7,,,101300.0,172084.0,household_agent_12,442.0,generation_agent_0,23.0,1.0,442.0,172085.0
