,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-09-17 20:57:10.876468,,,,,,,,,
1,Simulation configuration ID,2a72a0c2-5a80-4a6d-b1ca-67d40b390cf7,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Small World Overlay Topology with 25 agents and p = 0.5,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 50 B,upper bound = 200 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,3600000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,61.0,household_agent_1,131.0,household_agent_3,0.0,0.0,131.0,61.0
1,,,1.0,61.0,household_agent_2,114.0,household_agent_3,0.0,1.0,114.0,62.0
2,,,2.0,61.0,household_agent_4,64.0,household_agent_3,0.0,0.0,64.0,61.0
3,,,3.0,61.0,household_agent_0,157.0,household_agent_3,0.0,1.0,157.0,62.0
4,,,100000.0,82.0,household_agent_3,157.0,household_agent_0,62.0,1.0,157.0,83.0
5,,,100100.0,65.0,household_agent_3,131.0,household_agent_1,61.0,0.0,131.0,65.0
6,,,100200.0,76.0,household_agent_3,114.0,household_agent_2,62.0,0.0,114.0,76.0
7,,,100400.0,81.0,household_agent_3,64.0,household_agent_4,61.0,0.0,64.0,81.0
