,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-09-17 18:52:35.926782,,,,,,,,,
1,Simulation configuration ID,6d383e23-6586-49bd-b681-eb59597031d8,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Small World Overlay Topology with 25 agents and p = 0.5,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,3600000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,12.0,27.0,household_agent_3,8.0,household_agent_4,0.0,1.0,8.0,28.0
1,,,13.0,27.0,household_agent_5,19.0,household_agent_4,0.0,1.0,19.0,28.0
2,,,14.0,27.0,household_agent_8,24.0,household_agent_4,0.0,1.0,24.0,28.0
3,,,100300.0,285.0,household_agent_4,8.0,household_agent_3,28.0,0.0,8.0,285.0
4,,,100500.0,756.0,household_agent_4,19.0,household_agent_5,28.0,0.0,19.0,756.0
5,,,100800.0,928.0,household_agent_4,24.0,household_agent_8,28.0,0.0,24.0,928.0
