,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-09-17 20:13:41.786406,,,,,,,,,
1,Simulation configuration ID,bbcc55f2-660c-4107-bbb6-84e9d91619df,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Ring Overlay Topology with 25 agents,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,3600000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,64.0,household_agent_7,20.0,household_agent_8,0.0,0.0,20.0,64.0
1,,,1.0,64.0,household_agent_9,38.0,household_agent_8,0.0,0.0,38.0,64.0
2,,,100700.0,17201.0,household_agent_8,20.0,household_agent_7,64.0,0.0,20.0,17201.0
3,,,100900.0,6003.0,household_agent_8,38.0,household_agent_9,64.0,0.0,38.0,6003.0
