,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-09-17 07:43:46.758258,,,,,,,,,
1,Simulation configuration ID,b6df2459-cfd4-458a-a832-369a8481342f,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Ring Overlay Topology with 25 agents,,,,,,,,,
4,Agent communication pattern,FaultDetectionAndLocation,,,,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,94.0,household_agent_1,12.0,household_agent_0,0.0,0.0,12.0,94.0
1,,,1.0,94.0,pdc_agent_0,28.0,household_agent_0,0.0,0.0,28.0,94.0
2,,,2.0,94.0,substation_agent_0,15.0,household_agent_0,0.0,0.0,15.0,94.0
3,,,3.0,94.0,pdc_agent_1,19.0,household_agent_0,0.0,0.0,19.0,94.0
4,,,4.0,94.0,pdc_agent_2,16.0,household_agent_0,0.0,0.0,16.0,94.0
