,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-09-17 13:54:26.908755,,,,,,,,,
1,Simulation configuration ID,9acf94eb-8dc3-4b6b-916c-1c83a746941a,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Ring Overlay Topology with 25 agents,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 50 B,upper bound = 200 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,3600000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,64.0,household_agent_1,125.0,household_agent_2,0.0,0.0,125.0,64.0
1,,,1.0,64.0,household_agent_3,179.0,household_agent_2,0.0,1.0,179.0,65.0
2,,,100100.0,982.0,household_agent_2,125.0,household_agent_1,64.0,0.0,125.0,982.0
3,,,100300.0,463.0,household_agent_2,179.0,household_agent_3,65.0,1.0,179.0,464.0
