,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-09-17 14:20:15.608391,,,,,,,,,
1,Simulation configuration ID,aa351299-2bba-4a4c-b212-6569c1f333f5,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Complete Overlay Topology with 25 agents,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,3600000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,64.0,19.0,household_agent_0,13.0,generation_agent_2,0.0,5.0,13.0,24.0
1,,,65.0,19.0,household_agent_1,38.0,generation_agent_2,0.0,5.0,38.0,24.0
2,,,66.0,19.0,household_agent_2,8.0,generation_agent_2,0.0,5.0,8.0,24.0
3,,,67.0,19.0,household_agent_3,11.0,generation_agent_2,0.0,6.0,11.0,25.0
4,,,68.0,19.0,household_agent_4,33.0,generation_agent_2,0.0,6.0,33.0,25.0
5,,,69.0,19.0,household_agent_5,26.0,generation_agent_2,0.0,6.0,26.0,25.0
6,,,70.0,19.0,household_agent_6,49.0,generation_agent_2,0.0,6.0,49.0,25.0
7,,,71.0,19.0,household_agent_7,41.0,generation_agent_2,0.0,6.0,41.0,25.0
8,,,72.0,19.0,household_agent_8,31.0,generation_agent_2,0.0,6.0,31.0,25.0
9,,,73.0,19.0,household_agent_9,50.0,generation_agent_2,0.0,6.0,50.0,25.0
10,,,74.0,19.0,household_agent_10,38.0,generation_agent_2,0.0,6.0,38.0,25.0
11,,,75.0,19.0,household_agent_11,34.0,generation_agent_2,0.0,6.0,34.0,25.0
12,,,76.0,19.0,household_agent_12,46.0,generation_agent_2,0.0,6.0,46.0,25.0
13,,,77.0,19.0,generation_agent_0,49.0,generation_agent_2,0.0,6.0,49.0,25.0
14,,,78.0,19.0,generation_agent_1,48.0,generation_agent_2,0.0,6.0,48.0,25.0
15,,,79.0,19.0,generation_agent_3,41.0,generation_agent_2,0.0,6.0,41.0,25.0
16,,,100000.0,58.0,generation_agent_2,13.0,household_agent_0,24.0,0.0,13.0,58.0
17,,,100100.0,118.0,generation_agent_2,38.0,household_agent_1,24.0,0.0,38.0,118.0
18,,,100200.0,95.0,generation_agent_2,8.0,household_agent_2,24.0,0.0,8.0,95.0
19,,,100300.0,105.0,generation_agent_2,11.0,household_agent_3,25.0,0.0,11.0,105.0
20,,,100400.0,96.0,generation_agent_2,33.0,household_agent_4,25.0,0.0,33.0,96.0
21,,,100500.0,40.0,generation_agent_2,26.0,household_agent_5,25.0,0.0,26.0,40.0
22,,,100600.0,117.0,generation_agent_2,49.0,household_agent_6,25.0,0.0,49.0,117.0
23,,,100700.0,77.0,generation_agent_2,41.0,household_agent_7,25.0,0.0,41.0,77.0
24,,,100800.0,31.0,generation_agent_2,31.0,household_agent_8,25.0,0.0,31.0,31.0
25,,,100900.0,48.0,generation_agent_2,50.0,household_agent_9,25.0,0.0,50.0,48.0
26,,,101000.0,46.0,generation_agent_2,38.0,household_agent_10,25.0,0.0,38.0,46.0
27,,,101100.0,66.0,generation_agent_2,34.0,household_agent_11,25.0,0.0,34.0,66.0
28,,,101200.0,46.0,generation_agent_2,46.0,household_agent_12,25.0,0.0,46.0,46.0
29,,,101300.0,117.0,generation_agent_2,49.0,generation_agent_0,25.0,0.0,49.0,117.0
30,,,101400.0,97.0,generation_agent_2,48.0,generation_agent_1,25.0,0.0,48.0,97.0
31,,,101600.0,26.0,generation_agent_2,41.0,generation_agent_3,25.0,0.0,41.0,26.0
