,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-09-17 05:01:23.585380,,,,,,,,,
1,Simulation configuration ID,0c97681c-63fb-4851-b06a-5a32065d6925,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Star Overlay Topology with 25 agents,,,,,,,,,
4,Agent communication pattern,EVManagementSystem,,,,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 50 B,upper bound = 200 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,CENTRALIZED,,,,,,,,,
0,,,0.0,38.0,grid_operator_agent,123.0,household_agent_0,0.0,1.0,123.0,39.0
1,,,1.0,38.0,grid_operator_agent,146.0,household_agent_1,0.0,1.0,146.0,39.0
2,,,2.0,38.0,grid_operator_agent,114.0,household_agent_2,0.0,1.0,114.0,39.0
3,,,3.0,38.0,grid_operator_agent,77.0,household_agent_3,0.0,0.0,77.0,38.0
4,,,4.0,38.0,grid_operator_agent,88.0,household_agent_4,0.0,1.0,88.0,39.0
5,,,5.0,38.0,grid_operator_agent,117.0,household_agent_5,0.0,1.0,117.0,39.0
6,,,6.0,38.0,grid_operator_agent,86.0,household_agent_6,0.0,2.0,86.0,40.0
7,,,7.0,38.0,grid_operator_agent,52.0,household_agent_7,0.0,1.0,52.0,39.0
8,,,8.0,38.0,grid_operator_agent,67.0,household_agent_8,0.0,1.0,67.0,39.0
9,,,9.0,38.0,grid_operator_agent,126.0,household_agent_9,0.0,2.0,126.0,40.0
10,,,10.0,38.0,grid_operator_agent,57.0,household_agent_10,0.0,2.0,57.0,40.0
11,,,11.0,38.0,grid_operator_agent,81.0,household_agent_11,0.0,2.0,81.0,40.0
12,,,12.0,38.0,grid_operator_agent,67.0,household_agent_12,0.0,2.0,67.0,40.0
13,,,102000.0,128.0,household_agent_3,77.0,grid_operator_agent,38.0,0.0,77.0,128.0
14,,,102001.0,60.0,household_agent_0,123.0,grid_operator_agent,39.0,0.0,123.0,60.0
15,,,102002.0,116.0,household_agent_2,114.0,grid_operator_agent,39.0,0.0,114.0,116.0
16,,,102003.0,67.0,household_agent_4,88.0,grid_operator_agent,39.0,0.0,88.0,67.0
17,,,102004.0,93.0,household_agent_1,146.0,grid_operator_agent,39.0,0.0,146.0,93.0
18,,,102005.0,113.0,household_agent_5,117.0,grid_operator_agent,39.0,0.0,117.0,113.0
19,,,102006.0,77.0,household_agent_7,52.0,grid_operator_agent,39.0,0.0,52.0,77.0
20,,,102007.0,61.0,household_agent_8,67.0,grid_operator_agent,39.0,0.0,67.0,61.0
21,,,102008.0,71.0,household_agent_6,86.0,grid_operator_agent,40.0,0.0,86.0,71.0
22,,,102009.0,41.0,household_agent_11,81.0,grid_operator_agent,40.0,0.0,81.0,41.0
23,,,102010.0,57.0,household_agent_12,67.0,grid_operator_agent,40.0,0.0,67.0,57.0
24,,,102011.0,43.0,household_agent_9,126.0,grid_operator_agent,40.0,0.0,126.0,43.0
25,,,102012.0,65.0,household_agent_10,57.0,grid_operator_agent,40.0,0.0,57.0,65.0
