,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-09-17 19:32:43.418115,,,,,,,,,
1,Simulation configuration ID,2a1cd317-9f56-4f48-9e10-4b3ceed0348d,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Small World Overlay Topology with 25 agents and p = 0.5,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,3600000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,44.0,household_agent_2,49.0,household_agent_3,0.0,0.0,49.0,44.0
1,,,1.0,44.0,household_agent_4,39.0,household_agent_3,0.0,0.0,39.0,44.0
2,,,2.0,44.0,household_agent_12,36.0,household_agent_3,0.0,0.0,36.0,44.0
3,,,100200.0,9041.0,household_agent_3,49.0,household_agent_2,44.0,0.0,49.0,9041.0
4,,,100400.0,20149.0,household_agent_3,39.0,household_agent_4,44.0,0.0,39.0,20149.0
5,,,101200.0,27313.0,household_agent_3,36.0,household_agent_12,44.0,0.0,36.0,27313.0
