,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-09-17 22:06:54.298635,,,,,,,,,
1,Simulation configuration ID,e47487e8-2e99-47cf-a02d-0d335e11dc94,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Small World Overlay Topology with 25 agents and p = 0.5,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,3600000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,22.0,household_agent_1,25.0,household_agent_0,0.0,0.0,25.0,22.0
1,,,1.0,22.0,household_agent_7,20.0,household_agent_0,0.0,0.0,20.0,22.0
2,,,2.0,22.0,household_agent_5,11.0,household_agent_0,0.0,0.0,11.0,22.0
3,,,3.0,22.0,generation_agent_3,11.0,household_agent_0,0.0,0.0,11.0,22.0
4,,,100100.0,881.0,household_agent_0,25.0,household_agent_1,22.0,0.0,25.0,881.0
5,,,100500.0,583.0,household_agent_0,11.0,household_agent_5,22.0,0.0,11.0,583.0
6,,,100700.0,1000.0,household_agent_0,20.0,household_agent_7,22.0,0.0,20.0,1000.0
7,,,101600.0,324.0,household_agent_0,11.0,generation_agent_3,22.0,0.0,11.0,324.0
