,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-09-17 05:22:02.548891,,,,,,,,,
1,Simulation configuration ID,406a063d-fa3c-48ac-b561-165134483c93,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Star Overlay Topology with 25 agents,,,,,,,,,
4,Agent communication pattern,EVManagementSystem,,,,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,CENTRALIZED,,,,,,,,,
0,,,0.0,80.0,grid_operator_agent,50.0,household_agent_0,0.0,0.0,50.0,80.0
1,,,1.0,80.0,grid_operator_agent,9.0,household_agent_1,0.0,1.0,9.0,81.0
2,,,2.0,80.0,grid_operator_agent,47.0,household_agent_2,0.0,0.0,47.0,80.0
3,,,3.0,80.0,grid_operator_agent,42.0,household_agent_3,0.0,0.0,42.0,80.0
4,,,4.0,80.0,grid_operator_agent,37.0,household_agent_4,0.0,1.0,37.0,81.0
5,,,5.0,80.0,grid_operator_agent,18.0,household_agent_5,0.0,1.0,18.0,81.0
6,,,6.0,80.0,grid_operator_agent,18.0,household_agent_6,0.0,1.0,18.0,81.0
7,,,7.0,80.0,grid_operator_agent,29.0,household_agent_7,0.0,1.0,29.0,81.0
8,,,8.0,80.0,grid_operator_agent,10.0,household_agent_8,0.0,1.0,10.0,81.0
9,,,9.0,80.0,grid_operator_agent,10.0,household_agent_9,0.0,1.0,10.0,81.0
10,,,10.0,80.0,grid_operator_agent,36.0,household_agent_10,0.0,1.0,36.0,81.0
11,,,11.0,80.0,grid_operator_agent,22.0,household_agent_11,0.0,1.0,22.0,81.0
12,,,12.0,80.0,grid_operator_agent,50.0,household_agent_12,0.0,1.0,50.0,81.0
