,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-09-17 23:23:50.529885,,,,,,,,,
1,Simulation configuration ID,ef9c3674-ddfb-45ec-ab21-74ee9a535211,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Complete Overlay Topology with 17 agents,,,,,,,,,
4,Agent communication pattern,VoltageRegulation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 50 B,upper bound = 200 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,71.0,household_agent_1,111.0,household_agent_8,0.0,0.0,146.0,34.0
1,,,0.0,71.0,household_agent_1,111.0,household_agent_8,0.0,0.0,61.0,39.0
2,,,0.0,71.0,household_agent_1,111.0,household_agent_8,0.0,1.0,111.0,72.0
3,,,1.0,71.0,household_agent_5,120.0,household_agent_8,0.0,2.0,120.0,73.0
4,,,1.0,71.0,household_agent_5,120.0,household_agent_8,0.0,0.0,102.0,34.0
5,,,2.0,71.0,household_agent_3,84.0,household_agent_8,0.0,0.0,64.0,34.0
6,,,2.0,71.0,household_agent_3,84.0,household_agent_8,0.0,3.0,84.0,74.0
7,,,3.0,71.0,household_agent_4,102.0,household_agent_8,0.0,4.0,102.0,75.0
8,,,3.0,71.0,household_agent_4,102.0,household_agent_8,0.0,1.0,160.0,35.0
9,,,4.0,71.0,generation_agent_0,171.0,household_agent_8,0.0,1.0,171.0,72.0
10,,,5.0,71.0,generation_agent_1,183.0,household_agent_8,0.0,1.0,183.0,72.0
11,,,6.0,71.0,generation_agent_2,90.0,household_agent_8,0.0,1.0,90.0,72.0
12,,,7.0,71.0,generation_agent_3,176.0,household_agent_8,0.0,1.0,193.0,40.0
13,,,7.0,71.0,generation_agent_3,176.0,household_agent_8,0.0,4.0,176.0,75.0
14,,,8.0,71.0,household_agent_8,173.0,household_agent_1,0.0,0.0,173.0,71.0
15,,,8.0,71.0,household_agent_8,173.0,household_agent_1,0.0,0.0,193.0,39.0
16,,,9.0,71.0,household_agent_5,58.0,household_agent_1,0.0,2.0,58.0,73.0
17,,,10.0,71.0,household_agent_3,173.0,household_agent_1,0.0,3.0,173.0,74.0
18,,,11.0,71.0,household_agent_4,172.0,household_agent_1,0.0,0.0,111.0,34.0
19,,,11.0,71.0,household_agent_4,172.0,household_agent_1,0.0,4.0,172.0,75.0
20,,,12.0,71.0,generation_agent_0,134.0,household_agent_1,0.0,0.0,153.0,34.0
21,,,12.0,71.0,generation_agent_0,134.0,household_agent_1,0.0,1.0,134.0,72.0
22,,,13.0,71.0,generation_agent_1,148.0,household_agent_1,0.0,1.0,54.0,35.0
23,,,13.0,71.0,generation_agent_1,148.0,household_agent_1,0.0,1.0,148.0,72.0
24,,,14.0,71.0,generation_agent_2,71.0,household_agent_1,0.0,1.0,71.0,72.0
25,,,15.0,71.0,generation_agent_3,192.0,household_agent_1,0.0,5.0,192.0,76.0
26,,,16.0,71.0,household_agent_8,121.0,household_agent_5,0.0,2.0,121.0,73.0
27,,,17.0,71.0,household_agent_1,114.0,household_agent_5,0.0,1.0,114.0,72.0
28,,,18.0,71.0,household_agent_3,171.0,household_agent_5,0.0,1.0,171.0,72.0
29,,,19.0,71.0,household_agent_4,178.0,household_agent_5,0.0,2.0,178.0,73.0
30,,,20.0,71.0,generation_agent_0,132.0,household_agent_5,0.0,2.0,132.0,73.0
31,,,21.0,71.0,generation_agent_1,96.0,household_agent_5,0.0,2.0,96.0,73.0
32,,,22.0,71.0,generation_agent_2,117.0,household_agent_5,0.0,3.0,117.0,74.0
33,,,23.0,71.0,generation_agent_3,82.0,household_agent_5,0.0,2.0,82.0,73.0
34,,,24.0,71.0,household_agent_8,81.0,household_agent_3,0.0,2.0,81.0,73.0
35,,,25.0,71.0,household_agent_1,182.0,household_agent_3,0.0,3.0,182.0,74.0
36,,,26.0,71.0,household_agent_5,198.0,household_agent_3,0.0,2.0,198.0,73.0
37,,,27.0,71.0,household_agent_4,89.0,household_agent_3,0.0,0.0,89.0,71.0
38,,,28.0,71.0,generation_agent_0,183.0,household_agent_3,0.0,4.0,183.0,75.0
39,,,29.0,71.0,generation_agent_1,182.0,household_agent_3,0.0,4.0,182.0,75.0
40,,,30.0,71.0,generation_agent_2,186.0,household_agent_3,0.0,5.0,186.0,76.0
41,,,31.0,71.0,generation_agent_3,174.0,household_agent_3,0.0,1.0,174.0,72.0
42,,,32.0,71.0,household_agent_8,180.0,household_agent_4,0.0,3.0,180.0,74.0
43,,,33.0,71.0,household_agent_1,122.0,household_agent_4,0.0,4.0,122.0,75.0
44,,,34.0,71.0,household_agent_5,73.0,household_agent_4,0.0,1.0,73.0,72.0
45,,,35.0,71.0,household_agent_3,163.0,household_agent_4,0.0,1.0,163.0,72.0
46,,,36.0,71.0,generation_agent_0,83.0,household_agent_4,0.0,4.0,83.0,75.0
47,,,37.0,71.0,generation_agent_1,137.0,household_agent_4,0.0,4.0,137.0,75.0
48,,,38.0,71.0,generation_agent_2,134.0,household_agent_4,0.0,5.0,134.0,76.0
49,,,39.0,71.0,generation_agent_3,123.0,household_agent_4,0.0,1.0,123.0,72.0
50,,,40.0,71.0,household_agent_8,103.0,generation_agent_0,0.0,1.0,103.0,72.0
51,,,41.0,71.0,household_agent_1,85.0,generation_agent_0,0.0,0.0,85.0,71.0
52,,,42.0,71.0,household_agent_5,171.0,generation_agent_0,0.0,2.0,171.0,73.0
53,,,43.0,71.0,household_agent_3,127.0,generation_agent_0,0.0,3.0,127.0,74.0
54,,,44.0,71.0,household_agent_4,62.0,generation_agent_0,0.0,3.0,62.0,74.0
55,,,45.0,71.0,generation_agent_1,57.0,generation_agent_0,0.0,1.0,57.0,72.0
56,,,46.0,71.0,generation_agent_2,121.0,generation_agent_0,0.0,1.0,121.0,72.0
57,,,47.0,71.0,generation_agent_3,162.0,generation_agent_0,0.0,5.0,162.0,76.0
58,,,48.0,71.0,household_agent_8,148.0,generation_agent_1,0.0,1.0,148.0,72.0
59,,,49.0,71.0,household_agent_1,190.0,generation_agent_1,0.0,1.0,190.0,72.0
60,,,50.0,71.0,household_agent_5,113.0,generation_agent_1,0.0,2.0,113.0,73.0
61,,,51.0,71.0,household_agent_3,116.0,generation_agent_1,0.0,3.0,116.0,74.0
62,,,52.0,71.0,household_agent_4,111.0,generation_agent_1,0.0,4.0,111.0,75.0
63,,,53.0,71.0,generation_agent_0,110.0,generation_agent_1,0.0,1.0,110.0,72.0
64,,,54.0,71.0,generation_agent_2,70.0,generation_agent_1,0.0,1.0,70.0,72.0
65,,,55.0,71.0,generation_agent_3,131.0,generation_agent_1,0.0,5.0,131.0,76.0
66,,,56.0,71.0,household_agent_8,149.0,generation_agent_2,0.0,1.0,149.0,72.0
