,Parameter,Value,msgId,timeSend_ms,receiver,receiverPort,packetSize_B_x,sender,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-09-18 00:21:34.307635,,,,,,,,,
1,Simulation configuration ID,4d7d47cf-1fbf-49c3-957e-4c69776b567d,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Star Overlay Topology with 25 agents,,,,,,,,,
4,Agent communication pattern,VoltageRegulation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 50 B,upper bound = 200 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,CENTRALIZED,,,,,,,,,
0,,,0.0,45.0,control_center_agent,1018.0,119.0,pdc_agent_0,0.0,119.0,45.0
1,,,1.0,45.0,control_center_agent,1018.0,92.0,pdc_agent_1,0.0,92.0,45.0
2,,,2.0,45.0,control_center_agent,1018.0,115.0,pdc_agent_2,0.0,115.0,45.0
