,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-09-17 06:21:40.551156,,,,,,,,,
1,Simulation configuration ID,38735c5a-8876-4067-9e32-14bf1dbafaa6,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Ring Overlay Topology with 22 agents,,,,,,,,,
4,Agent communication pattern,FaultDetectionAndLocation,,,,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 50 B,upper bound = 200 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,64.0,household_agent_9,125.0,household_agent_5,0.0,0.0,125.0,64.0
1,,,1.0,64.0,household_agent_6,159.0,household_agent_5,0.0,0.0,159.0,64.0
2,,,100900.0,658.0,household_agent_5,125.0,household_agent_9,64.0,0.0,125.0,658.0
3,,,100600.0,824.0,household_agent_5,159.0,household_agent_6,64.0,0.0,159.0,824.0
