,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-09-17 23:05:25.711124,,,,,,,,,
1,Simulation configuration ID,e1fde1a6-380d-4d39-ac72-86b44a66639d,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Small World Overlay Topology with 25 agents and p = 0.5,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 200 B,upper bound = 1000 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,3600000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,91.0,household_agent_3,299.0,household_agent_4,0.0,0.0,299.0,91.0
1,,,1.0,91.0,household_agent_5,970.0,household_agent_4,0.0,2.0,536.0,93.0
2,,,1.0,91.0,household_agent_5,970.0,household_agent_4,0.0,4.0,434.0,95.0
3,,,2.0,91.0,household_agent_1,470.0,household_agent_4,0.0,2.0,470.0,93.0
4,,,100100.0,162.0,household_agent_4,470.0,household_agent_1,93.0,2.0,470.0,164.0
5,,,100300.0,100.0,household_agent_4,299.0,household_agent_3,91.0,0.0,299.0,100.0
6,,,100500.0,163.0,household_agent_4,970.0,household_agent_5,93.0,2.0,536.0,165.0
7,,,100500.0,163.0,household_agent_4,970.0,household_agent_5,93.0,3.0,434.0,166.0
8,,,100501.0,165.0,household_agent_4,970.0,household_agent_5,95.0,2.0,536.0,167.0
9,,,100501.0,165.0,household_agent_4,970.0,household_agent_5,95.0,4.0,434.0,169.0
