,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-09-17 23:38:36.604288,,,,,,,,,
1,Simulation configuration ID,f61e2dee-8038-4dcc-91ea-6373de170042,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Star Overlay Topology with 22 agents,,,,,,,,,
4,Agent communication pattern,VoltageRegulation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 50 B,upper bound = 200 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,HIERARCHICAL,,,,,,,,,
0,,,0.0,27.0,substation_agent_0,135.0,pdc_agent_0,0.0,0.0,135.0,27.0
1,,,1.0,27.0,substation_agent_0,149.0,pdc_agent_1,0.0,1.0,149.0,28.0
2,,,2.0,27.0,substation_agent_0,107.0,pdc_agent_2,0.0,0.0,107.0,27.0
