,Parameter,Value,msgId,timeSend_ms,receiver,receiverPort,packetSize_B_x,sender,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-09-17 23:43:10.206228,,,,,,,,,
1,Simulation configuration ID,cb381d7c-9e94-4c99-8454-ba39c7ee5dd4,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Star Overlay Topology with 22 agents,,,,,,,,,
4,Agent communication pattern,VoltageRegulation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 200 B,upper bound = 1000 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,CENTRALIZED,,,,,,,,,
0,,,0.0,14.0,control_center_agent,1018.0,670.0,pdc_agent_0,1.0,536.0,15.0
1,,,0.0,14.0,control_center_agent,1018.0,670.0,pdc_agent_0,2.0,134.0,16.0
2,,,1.0,14.0,control_center_agent,1018.0,673.0,pdc_agent_1,2.0,536.0,16.0
3,,,1.0,14.0,control_center_agent,1018.0,673.0,pdc_agent_1,2.0,137.0,16.0
4,,,2.0,14.0,control_center_agent,1018.0,776.0,pdc_agent_2,2.0,536.0,16.0
5,,,2.0,14.0,control_center_agent,1018.0,776.0,pdc_agent_2,3.0,240.0,17.0
