,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-09-18 00:13:24.325936,,,,,,,,,
1,Simulation configuration ID,14e3d718-5367-4fd0-ab8d-113d5e006456,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Star Overlay Topology with 25 agents,,,,,,,,,
4,Agent communication pattern,VoltageRegulation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,HIERARCHICAL,,,,,,,,,
0,,,0.0,0.0,substation_agent_0,40.0,pdc_agent_0,0.0,0.0,40.0,0.0
1,,,1.0,0.0,substation_agent_0,29.0,pdc_agent_1,0.0,0.0,29.0,0.0
2,,,2.0,0.0,substation_agent_0,17.0,pdc_agent_2,0.0,0.0,17.0,0.0
3,,,102200.0,97.0,pdc_agent_0,40.0,substation_agent_0,0.0,0.0,40.0,97.0
4,,,102201.0,3.0,pdc_agent_1,29.0,substation_agent_0,0.0,0.0,29.0,3.0
5,,,102202.0,72.0,pdc_agent_2,17.0,substation_agent_0,0.0,0.0,17.0,72.0
