,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-09-17 12:39:19.426595,,,,,,,,,
1,Simulation configuration ID,bb514ba1-a9b8-49dc-bc71-4d705fd768bc,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Small World Overlay Topology with 25 agents and p = 0.5,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 50 B,upper bound = 200 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,3600000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,8.0,37.0,household_agent_5,58.0,household_agent_6,0.0,0.0,58.0,37.0
1,,,9.0,37.0,household_agent_7,94.0,household_agent_6,0.0,1.0,94.0,38.0
2,,,100500.0,681.0,household_agent_6,58.0,household_agent_5,37.0,0.0,58.0,681.0
3,,,100700.0,634.0,household_agent_6,94.0,household_agent_7,38.0,0.0,94.0,634.0
