,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-09-17 21:29:18.489874,,,,,,,,,
1,Simulation configuration ID,d17f8ad5-1352-459c-8d5b-3071ada73413,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Ring Overlay Topology with 25 agents,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,3600000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,8.0,88.0,household_agent_6,19.0,household_agent_7,0.0,0.0,19.0,88.0
1,,,9.0,88.0,household_agent_8,17.0,household_agent_7,0.0,0.0,17.0,88.0
2,,,100600.0,20197.0,household_agent_7,19.0,household_agent_6,88.0,0.0,19.0,20197.0
3,,,100800.0,20279.0,household_agent_7,17.0,household_agent_8,88.0,0.0,17.0,20279.0
