,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-09-17 22:50:53.048140,,,,,,,,,
1,Simulation configuration ID,30296726-cc43-4541-a72d-52577126af9b,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Small World Overlay Topology with 25 agents and p = 0.5,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,3600000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,12.0,62.0,household_agent_9,14.0,household_agent_10,0.0,1.0,14.0,63.0
1,,,13.0,62.0,household_agent_11,28.0,household_agent_10,0.0,1.0,28.0,63.0
2,,,14.0,62.0,generation_agent_0,37.0,household_agent_10,0.0,1.0,37.0,63.0
3,,,100900.0,209391.0,household_agent_10,14.0,household_agent_9,63.0,0.0,14.0,209391.0
4,,,101100.0,133862.0,household_agent_10,28.0,household_agent_11,63.0,0.0,28.0,133862.0
5,,,101300.0,47039.0,household_agent_10,37.0,generation_agent_0,63.0,0.0,37.0,47039.0
