,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-09-17 10:10:17.249989,,,,,,,,,
1,Simulation configuration ID,25f527d1-09ed-48c0-a0bb-22b22eb5720a,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Ring Overlay Topology with 22 agents,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 50 B,upper bound = 200 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,3600000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,19.0,household_agent_9,101.0,household_agent_5,0.0,0.0,101.0,19.0
1,,,1.0,19.0,household_agent_7,178.0,household_agent_5,0.0,1.0,178.0,20.0
2,,,100900.0,171078.0,household_agent_5,101.0,household_agent_9,19.0,0.0,101.0,171078.0
3,,,100700.0,163968.0,household_agent_5,178.0,household_agent_7,20.0,1.0,178.0,163969.0
