,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-09-17 22:44:07.527859,,,,,,,,,
1,Simulation configuration ID,2454d62d-1fad-4010-afab-f76c70968143,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Small World Overlay Topology with 25 agents and p = 0.5,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,3600000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,42.0,household_agent_12,35.0,generation_agent_0,0.0,0.0,35.0,42.0
1,,,1.0,42.0,generation_agent_1,28.0,generation_agent_0,0.0,0.0,28.0,42.0
2,,,2.0,42.0,household_agent_11,27.0,generation_agent_0,0.0,0.0,27.0,42.0
3,,,101100.0,1034.0,generation_agent_0,27.0,household_agent_11,42.0,0.0,27.0,1034.0
4,,,101200.0,154.0,generation_agent_0,35.0,household_agent_12,42.0,0.0,35.0,154.0
5,,,101400.0,370.0,generation_agent_0,28.0,generation_agent_1,42.0,0.0,28.0,370.0
