,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-09-17 09:01:22.299834,,,,,,,,,
1,Simulation configuration ID,5ccc08ce-f3d8-4cad-b17e-e664a67744dd,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Ring Overlay Topology with 17 agents,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 200 B,upper bound = 1000 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,3600000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,89.0,generation_agent_0,282.0,generation_agent_1,0.0,0.0,282.0,89.0
1,,,1.0,89.0,generation_agent_2,510.0,generation_agent_1,0.0,1.0,510.0,90.0
2,,,101300.0,352.0,generation_agent_1,282.0,generation_agent_0,89.0,0.0,282.0,352.0
3,,,101500.0,880.0,generation_agent_1,510.0,generation_agent_2,90.0,1.0,510.0,881.0
