,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-09-17 09:54:19.930820,,,,,,,,,
1,Simulation configuration ID,d2705dcc-b38e-4f4d-8a53-a8f982fc7e5b,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Ring Overlay Topology with 22 agents,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,3600000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,8.0,59.0,household_agent_12,23.0,household_agent_4,0.0,0.0,23.0,59.0
1,,,9.0,59.0,household_agent_6,17.0,household_agent_4,0.0,0.0,17.0,59.0
2,,,101200.0,5252.0,household_agent_4,23.0,household_agent_12,59.0,0.0,23.0,5252.0
3,,,100600.0,12092.0,household_agent_4,17.0,household_agent_6,59.0,0.0,17.0,12092.0
