,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-09-17 17:05:24.103756,,,,,,,,,
1,Simulation configuration ID,1a613401-9e08-48e4-a933-38ff4b6e695c,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Ring Overlay Topology with 25 agents,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 50 B,upper bound = 200 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,3600000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,8.0,95.0,household_agent_12,187.0,generation_agent_0,0.0,1.0,187.0,96.0
1,,,9.0,95.0,generation_agent_1,112.0,generation_agent_0,0.0,0.0,112.0,95.0
2,,,101200.0,108.0,generation_agent_0,187.0,household_agent_12,96.0,1.0,187.0,109.0
3,,,101400.0,170.0,generation_agent_0,112.0,generation_agent_1,95.0,0.0,112.0,170.0
