,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-09-17 17:51:03.227834,,,,,,,,,
1,Simulation configuration ID,1b367d22-88de-4792-aa3b-1ee309440acf,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Small World Overlay Topology with 25 agents and p = 0.5,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 50 B,upper bound = 200 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,3600000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,16.0,98.0,household_agent_3,99.0,household_agent_7,0.0,1.0,99.0,99.0
1,,,17.0,98.0,household_agent_6,83.0,household_agent_7,0.0,1.0,83.0,99.0
2,,,18.0,98.0,household_agent_8,183.0,household_agent_7,0.0,2.0,183.0,100.0
3,,,19.0,98.0,generation_agent_0,59.0,household_agent_7,0.0,2.0,59.0,100.0
4,,,100300.0,7279.0,household_agent_7,99.0,household_agent_3,99.0,0.0,99.0,7279.0
5,,,100600.0,5587.0,household_agent_7,83.0,household_agent_6,99.0,0.0,83.0,5587.0
6,,,100800.0,24239.0,household_agent_7,183.0,household_agent_8,100.0,1.0,183.0,24240.0
7,,,101300.0,29198.0,household_agent_7,59.0,generation_agent_0,100.0,0.0,59.0,29198.0
