,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-09-17 14:40:49.165675,,,,,,,,,
1,Simulation configuration ID,85d7e6d4-c840-466f-bdc1-c0332d23451c,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Ring Overlay Topology with 25 agents,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 50 B,upper bound = 200 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,3600000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,81.0,household_agent_3,52.0,household_agent_4,0.0,0.0,52.0,81.0
1,,,1.0,81.0,household_agent_5,103.0,household_agent_4,0.0,0.0,103.0,81.0
2,,,100300.0,64410.0,household_agent_4,52.0,household_agent_3,81.0,0.0,52.0,64410.0
3,,,100500.0,114098.0,household_agent_4,103.0,household_agent_5,81.0,0.0,103.0,114098.0
