,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-09-17 19:16:43.282574,,,,,,,,,
1,Simulation configuration ID,70cc2b58-c70c-4580-83bb-b5b9a6f50ec9,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Ring Overlay Topology with 25 agents,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 200 B,upper bound = 1000 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,3600000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,8.0,89.0,household_agent_1,336.0,household_agent_2,0.0,1.0,336.0,90.0
1,,,9.0,89.0,household_agent_3,445.0,household_agent_2,0.0,2.0,445.0,91.0
2,,,100100.0,938.0,household_agent_2,336.0,household_agent_1,90.0,1.0,336.0,939.0
3,,,100300.0,880.0,household_agent_2,445.0,household_agent_3,91.0,1.0,445.0,881.0
