,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-09-17 20:45:01.203233,,,,,,,,,
1,Simulation configuration ID,47562fff-59a1-4091-a858-8b259035ac1a,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Small World Overlay Topology with 25 agents and p = 0.5,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,3600000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,35.0,household_agent_2,12.0,household_agent_10,0.0,0.0,12.0,35.0
1,,,1.0,35.0,household_agent_9,29.0,household_agent_10,0.0,0.0,29.0,35.0
2,,,2.0,35.0,household_agent_11,13.0,household_agent_10,0.0,0.0,13.0,35.0
3,,,3.0,35.0,household_agent_6,21.0,household_agent_10,0.0,0.0,21.0,35.0
4,,,100200.0,79.0,household_agent_10,12.0,household_agent_2,35.0,0.0,12.0,79.0
5,,,100600.0,112.0,household_agent_10,21.0,household_agent_6,35.0,0.0,21.0,112.0
6,,,100900.0,45.0,household_agent_10,29.0,household_agent_9,35.0,0.0,29.0,45.0
7,,,101100.0,67.0,household_agent_10,13.0,household_agent_11,35.0,0.0,13.0,67.0
