,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-09-17 13:16:05.993476,,,,,,,,,
1,Simulation configuration ID,a22a5cf3-e1ba-462a-a675-a3e1e98a7867,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Ring Overlay Topology with 25 agents,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 50 B,upper bound = 200 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,3600000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,8.0,88.0,household_agent_8,88.0,household_agent_9,0.0,0.0,88.0,88.0
1,,,9.0,88.0,household_agent_10,164.0,household_agent_9,0.0,1.0,164.0,89.0
2,,,100800.0,633.0,household_agent_9,88.0,household_agent_8,88.0,0.0,88.0,633.0
3,,,101000.0,731.0,household_agent_9,164.0,household_agent_10,89.0,0.0,164.0,731.0
