,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-09-17 21:35:43.563527,,,,,,,,,
1,Simulation configuration ID,f82aa01e-5eea-486f-b387-e928935ca473,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Small World Overlay Topology with 25 agents and p = 0.5,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 50 B,upper bound = 200 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,3600000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,82.0,household_agent_10,64.0,household_agent_11,0.0,0.0,64.0,82.0
1,,,1.0,82.0,household_agent_12,185.0,household_agent_11,0.0,1.0,185.0,83.0
2,,,101000.0,119.0,household_agent_11,64.0,household_agent_10,82.0,0.0,64.0,119.0
3,,,101200.0,135.0,household_agent_11,185.0,household_agent_12,83.0,1.0,185.0,136.0
