,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-09-17 22:04:29.334992,,,,,,,,,
1,Simulation configuration ID,41a3e34b-079a-4b8b-829d-f332340a80a8,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Small World Overlay Topology with 25 agents and p = 0.5,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,3600000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,12.0,91.0,household_agent_3,30.0,household_agent_4,0.0,1.0,30.0,92.0
1,,,13.0,91.0,household_agent_5,50.0,household_agent_4,0.0,1.0,50.0,92.0
2,,,14.0,91.0,generation_agent_1,9.0,household_agent_4,0.0,1.0,9.0,92.0
3,,,100300.0,192.0,household_agent_4,30.0,household_agent_3,92.0,0.0,30.0,192.0
4,,,100500.0,131.0,household_agent_4,50.0,household_agent_5,92.0,0.0,50.0,131.0
5,,,101400.0,186.0,household_agent_4,9.0,generation_agent_1,92.0,0.0,9.0,186.0
