,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-09-17 22:31:31.851451,,,,,,,,,
1,Simulation configuration ID,da84ad4e-952f-42e6-84ff-617adfc7f57e,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Ring Overlay Topology with 25 agents,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 200 B,upper bound = 1000 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,3600000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,51.0,generation_agent_1,452.0,generation_agent_2,0.0,0.0,452.0,51.0
1,,,1.0,51.0,generation_agent_3,983.0,generation_agent_2,0.0,2.0,536.0,53.0
2,,,1.0,51.0,generation_agent_3,983.0,generation_agent_2,0.0,4.0,447.0,55.0
3,,,101400.0,1049.0,generation_agent_2,452.0,generation_agent_1,51.0,0.0,452.0,1049.0
4,,,101600.0,742.0,generation_agent_2,983.0,generation_agent_3,53.0,2.0,536.0,744.0
5,,,101600.0,742.0,generation_agent_2,983.0,generation_agent_3,53.0,3.0,447.0,745.0
6,,,101601.0,744.0,generation_agent_2,983.0,generation_agent_3,55.0,2.0,536.0,746.0
7,,,101601.0,744.0,generation_agent_2,983.0,generation_agent_3,55.0,4.0,447.0,748.0
