,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-09-17 14:16:42.798211,,,,,,,,,
1,Simulation configuration ID,73dacb3d-fee9-4eb8-aa45-c2127570c661,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Ring Overlay Topology with 25 agents,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 200 B,upper bound = 1000 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,3600000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,4.0,78.0,generation_agent_2,667.0,generation_agent_3,0.0,2.0,536.0,80.0
1,,,4.0,78.0,generation_agent_2,667.0,generation_agent_3,0.0,3.0,131.0,81.0
2,,,101500.0,200770.0,generation_agent_3,667.0,generation_agent_2,80.0,2.0,536.0,200772.0
3,,,101500.0,200770.0,generation_agent_3,667.0,generation_agent_2,80.0,2.0,131.0,200772.0
4,,,101501.0,200771.0,generation_agent_3,667.0,generation_agent_2,81.0,3.0,536.0,200774.0
5,,,101501.0,200771.0,generation_agent_3,667.0,generation_agent_2,81.0,4.0,131.0,200775.0
