,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-09-17 12:29:48.544732,,,,,,,,,
1,Simulation configuration ID,3b4a3cee-c3dc-4f43-ab2c-f50e10001e4d,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Ring Overlay Topology with 25 agents,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,3600000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,8.0,97.0,generation_agent_0,45.0,generation_agent_1,0.0,0.0,45.0,97.0
1,,,9.0,97.0,generation_agent_2,19.0,generation_agent_1,0.0,0.0,19.0,97.0
2,,,101300.0,27644.0,generation_agent_1,45.0,generation_agent_0,97.0,0.0,45.0,27644.0
3,,,101500.0,9123.0,generation_agent_1,19.0,generation_agent_2,97.0,0.0,19.0,9123.0
