,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-09-17 13:09:33.995690,,,,,,,,,
1,Simulation configuration ID,2ddd44af-3d29-4e98-a706-644b5db1b07b,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Small World Overlay Topology with 25 agents and p = 0.5,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,3600000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,91.0,household_agent_3,14.0,household_agent_4,0.0,0.0,14.0,91.0
1,,,1.0,91.0,household_agent_5,50.0,household_agent_4,0.0,0.0,50.0,91.0
2,,,100300.0,183339.0,household_agent_4,14.0,household_agent_3,91.0,0.0,14.0,183339.0
3,,,100500.0,289418.0,household_agent_4,50.0,household_agent_5,91.0,0.0,50.0,289418.0
