,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-09-17 10:57:52.348481,,,,,,,,,
1,Simulation configuration ID,8bb691b0-330d-46d5-b60a-9d2b739a325d,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Complete Overlay Topology with 22 agents,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 200 B,upper bound = 1000 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,3600000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,HIERARCHICAL,,,,,,,,,
0,,,0.0,32.0,aggregator_agent,233.0,market_agent,0.0,0.0,233.0,32.0
1,,,86.0,900573.0,aggregator_agent,628.0,market_agent,0.0,1.0,536.0,900574.0
2,,,86.0,900573.0,aggregator_agent,628.0,market_agent,0.0,2.0,92.0,900575.0
3,,,172.0,1801138.0,aggregator_agent,312.0,market_agent,0.0,1.0,312.0,1801139.0
4,,,258.0,2701610.0,aggregator_agent,846.0,market_agent,0.0,1.0,536.0,2701611.0
5,,,258.0,2701610.0,aggregator_agent,846.0,market_agent,0.0,2.0,310.0,2701612.0
6,,,1.0,165.0,household_agent_5,426.0,aggregator_agent,0.0,1.0,426.0,166.0
7,,,2.0,165.0,household_agent_7,565.0,aggregator_agent,0.0,3.0,536.0,168.0
8,,,2.0,165.0,household_agent_7,565.0,aggregator_agent,0.0,8.0,29.0,173.0
9,,,3.0,165.0,household_agent_4,516.0,aggregator_agent,0.0,4.0,516.0,169.0
10,,,4.0,165.0,household_agent_11,972.0,aggregator_agent,0.0,5.0,536.0,170.0
11,,,4.0,165.0,household_agent_11,972.0,aggregator_agent,0.0,8.0,436.0,173.0
12,,,5.0,165.0,household_agent_12,536.0,aggregator_agent,0.0,1.0,536.0,166.0
13,,,6.0,165.0,household_agent_3,290.0,aggregator_agent,0.0,5.0,290.0,170.0
14,,,7.0,165.0,household_agent_6,509.0,aggregator_agent,0.0,2.0,509.0,167.0
15,,,8.0,165.0,household_agent_2,666.0,aggregator_agent,0.0,3.0,536.0,168.0
16,,,8.0,165.0,household_agent_2,666.0,aggregator_agent,0.0,7.0,130.0,172.0
17,,,9.0,165.0,household_agent_0,779.0,aggregator_agent,0.0,6.0,536.0,171.0
18,,,9.0,165.0,household_agent_0,779.0,aggregator_agent,0.0,8.0,243.0,173.0
19,,,10.0,165.0,household_agent_10,768.0,aggregator_agent,0.0,6.0,536.0,171.0
20,,,10.0,165.0,household_agent_10,768.0,aggregator_agent,0.0,9.0,232.0,174.0
21,,,11.0,165.0,generation_agent_0,678.0,aggregator_agent,0.0,7.0,536.0,172.0
22,,,11.0,165.0,generation_agent_0,678.0,aggregator_agent,0.0,9.0,142.0,174.0
23,,,12.0,165.0,generation_agent_1,445.0,aggregator_agent,0.0,7.0,445.0,172.0
24,,,13.0,165.0,generation_agent_2,808.0,aggregator_agent,0.0,8.0,536.0,173.0
25,,,13.0,165.0,generation_agent_2,808.0,aggregator_agent,0.0,9.0,272.0,174.0
26,,,14.0,165.0,generation_agent_3,725.0,aggregator_agent,0.0,8.0,536.0,173.0
27,,,14.0,165.0,generation_agent_3,725.0,aggregator_agent,0.0,9.0,189.0,174.0
28,,,15.0,234.0,household_agent_5,961.0,aggregator_agent,0.0,1.0,536.0,235.0
29,,,15.0,234.0,household_agent_5,961.0,aggregator_agent,0.0,7.0,425.0,241.0
30,,,16.0,234.0,household_agent_7,705.0,aggregator_agent,0.0,3.0,536.0,237.0
31,,,16.0,234.0,household_agent_7,705.0,aggregator_agent,0.0,8.0,169.0,242.0
32,,,17.0,234.0,household_agent_4,956.0,aggregator_agent,0.0,4.0,536.0,238.0
33,,,17.0,234.0,household_agent_4,956.0,aggregator_agent,0.0,9.0,420.0,243.0
34,,,18.0,234.0,household_agent_11,812.0,aggregator_agent,0.0,5.0,536.0,239.0
35,,,18.0,234.0,household_agent_11,812.0,aggregator_agent,0.0,9.0,276.0,243.0
36,,,19.0,234.0,household_agent_12,941.0,aggregator_agent,0.0,2.0,536.0,236.0
37,,,19.0,234.0,household_agent_12,941.0,aggregator_agent,0.0,8.0,405.0,242.0
38,,,20.0,234.0,household_agent_3,455.0,aggregator_agent,0.0,5.0,455.0,239.0
39,,,21.0,234.0,household_agent_6,674.0,aggregator_agent,0.0,3.0,536.0,237.0
40,,,21.0,234.0,household_agent_6,674.0,aggregator_agent,0.0,8.0,138.0,242.0
