,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-09-17 19:25:36.533132,,,,,,,,,
1,Simulation configuration ID,18d6cbef-fab3-4275-960c-91526789086c,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Ring Overlay Topology with 25 agents,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,3600000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,92.0,household_agent_4,32.0,household_agent_5,0.0,0.0,32.0,92.0
1,,,1.0,92.0,household_agent_6,34.0,household_agent_5,0.0,0.0,34.0,92.0
2,,,100400.0,123.0,household_agent_5,32.0,household_agent_4,92.0,0.0,32.0,123.0
3,,,100600.0,140.0,household_agent_5,34.0,household_agent_6,92.0,0.0,34.0,140.0
