,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-09-17 12:09:28.631765,,,,,,,,,
1,Simulation configuration ID,ce564c48-cb69-4e4a-9ab3-f85a981c6ab9,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Ring Overlay Topology with 25 agents,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 200 B,upper bound = 1000 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,3600000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,4.0,26.0,generation_agent_2,543.0,generation_agent_3,0.0,2.0,536.0,28.0
1,,,4.0,26.0,generation_agent_2,543.0,generation_agent_3,0.0,2.0,7.0,28.0
2,,,101501.0,84.0,generation_agent_3,543.0,generation_agent_2,28.0,2.0,536.0,86.0
3,,,101501.0,84.0,generation_agent_3,543.0,generation_agent_2,28.0,2.0,7.0,86.0
