,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-09-17 08:43:19.249731,,,,,,,,,
1,Simulation configuration ID,974b67e5-1ee0-430c-ab3d-d74101848720,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Small World Overlay Topology with 17 agents and p = 0.5,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,3600000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,66.0,household_agent_10,9.0,household_agent_1,0.0,0.0,48.0,9.0
1,,,0.0,66.0,household_agent_10,9.0,household_agent_1,0.0,0.0,9.0,66.0
2,,,1.0,66.0,household_agent_5,18.0,household_agent_1,0.0,0.0,18.0,66.0
3,,,101000.0,211338.0,household_agent_1,9.0,household_agent_10,66.0,0.0,9.0,211338.0
4,,,100500.0,103428.0,household_agent_1,18.0,household_agent_5,66.0,0.0,18.0,103428.0
