,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-09-17 14:34:50.455693,,,,,,,,,
1,Simulation configuration ID,bff93995-fad3-4598-a397-d9dcadaf7c04,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Small World Overlay Topology with 25 agents and p = 0.5,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 50 B,upper bound = 200 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,3600000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,20.0,household_agent_10,50.0,household_agent_11,0.0,0.0,50.0,20.0
1,,,1.0,20.0,household_agent_12,172.0,household_agent_11,0.0,1.0,172.0,21.0
2,,,101000.0,405.0,household_agent_11,50.0,household_agent_10,20.0,0.0,50.0,405.0
3,,,101200.0,569.0,household_agent_11,172.0,household_agent_12,21.0,1.0,172.0,570.0
