,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-07-28 19:46:06.164714,,,,,,,,,
1,Simulation configuration ID,2b48c2e3-62bd-4ec0-b609-434c04ce779a,,,,,,,,,
2,Network,SimbenchNetwork_LTE450_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Small World Overlay Topology with 23 agents and p = 0.5,,,,,,,,,
4,Agent communication pattern,FaultDetectionAndLocation,,,,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 200 B,upper bound = 1000 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,17.0,household_agent_2,298.0,household_agent_3,0.0,47.0,227.0,56.0
1,,,0.0,17.0,household_agent_2,298.0,household_agent_3,0.0,51.0,298.0,68.0
2,,,1.0,17.0,household_agent_4,812.0,household_agent_3,0.0,58.0,277.0,67.0
3,,,1.0,17.0,household_agent_4,812.0,household_agent_3,0.0,63.0,536.0,80.0
4,,,1.0,17.0,household_agent_4,812.0,household_agent_3,0.0,97.0,276.0,114.0
5,,,2.0,17.0,household_agent_5,729.0,household_agent_3,0.0,74.0,536.0,91.0
6,,,2.0,17.0,household_agent_5,729.0,household_agent_3,0.0,108.0,193.0,125.0
7,,,100000.0,4903.0,household_agent_1,227.0,household_agent_0,56.0,47.0,227.0,4950.0
8,,,100200.0,24736.0,household_agent_1,277.0,household_agent_2,67.0,47.0,277.0,24783.0
9,,,100201.0,8867.0,household_agent_3,298.0,household_agent_2,68.0,47.0,298.0,8914.0
10,,,100400.0,27123.0,household_agent_3,812.0,household_agent_4,80.0,49.0,536.0,27172.0
11,,,100400.0,27123.0,household_agent_3,812.0,household_agent_4,80.0,83.0,276.0,27206.0
12,,,100401.0,27157.0,household_agent_3,812.0,household_agent_4,114.0,61.0,536.0,27218.0
13,,,100401.0,27157.0,household_agent_3,812.0,household_agent_4,114.0,95.0,276.0,27252.0
14,,,100500.0,22148.0,household_agent_3,729.0,household_agent_5,91.0,49.0,536.0,22197.0
15,,,100500.0,22148.0,household_agent_3,729.0,household_agent_5,91.0,83.0,193.0,22231.0
16,,,100501.0,22182.0,household_agent_3,729.0,household_agent_5,125.0,61.0,536.0,22243.0
17,,,100501.0,22182.0,household_agent_3,729.0,household_agent_5,125.0,95.0,193.0,22277.0
