,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-07-28 13:43:44.598633,,,,,,,,,
1,Simulation configuration ID,89edb318-54e4-47a3-a639-4d083fdbb89d,,,,,,,,,
2,Network,SimbenchNetwork_LTE450_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Small World Overlay Topology with 20 agents and p = 0.5,,,,,,,,,
4,Agent communication pattern,FaultDetectionAndLocation,,,,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 50 B,upper bound = 200 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,91.0,household_agent_7,55.0,household_agent_1,0.0,47.0,177.0,88.0
1,,,0.0,91.0,household_agent_7,55.0,household_agent_1,0.0,47.0,55.0,138.0
2,,,1.0,91.0,household_agent_11,103.0,household_agent_1,0.0,58.0,139.0,99.0
3,,,1.0,91.0,household_agent_11,103.0,household_agent_1,0.0,58.0,103.0,149.0
